,article_title,url,country,B,C,FA,GA,Start,Stub,revision_id,article_quality,region,population,high_quality
108,Qamil Musa Haxhi Feza,https://en.wikipedia.org/wiki/Qamil_Musa_Haxhi_Feza,Albania,0.006211461999532893,0.0071560964090817605,0.001080860717728615,0.0021660480400360624,0.013005291499009785,0.9703802413346109,1198224146,C,SOUTHERN EUROPE,2.7,False
109,Themistokli Gërmenji,https://en.wikipedia.org/wiki/Themistokli_Gërmenji,Albania,0.10918559037874914,0.6677024395732389,0.004337508334838239,0.02474220878416045,0.1905372959101843,0.0034949570188287575,1241037317,C,SOUTHERN EUROPE,2.7,False
110,Sabri Godo,https://en.wikipedia.org/wiki/Sabri_Godo,Albania,0.20181994017238714,0.6685660286329155,0.004197056847978243,0.02396117937544423,0.09796367530169646,0.003492119669578283,1230739582,C,SOUTHERN EUROPE,2.7,False
111,Mihal Grameno,https://en.wikipedia.org/wiki/Mihal_Grameno,Albania,0.10961747661867431,0.7354221012783875,0.008058478410616405,0.03444072150352345,0.10454446112049151,0.007916761068306667,1226635783,C,SOUTHERN EUROPE,2.7,False
112,Aćif Hadžiahmetović,https://en.wikipedia.org/wiki/Aćif_Hadžiahmetović,Albania,0.0978506933749644,0.09619669427538884,0.11973821512406481,0.6678708920328195,0.014850947393190001,0.003492557799572337,1229938943,FA,SOUTHERN EUROPE,2.7,True
113,High Council of Regency,https://en.wikipedia.org/wiki/High_Council_of_Regency,Albania,0.20266146897812592,0.5183087281182606,0.015182043035408325,0.023657098533907853,0.22574505249751148,0.014445608836785783,1245450388,C,SOUTHERN EUROPE,2.7,False
114,Kurt Agë Kadiu,https://en.wikipedia.org/wiki/Kurt_Agë_Kadiu,Albania,0.006463653700794537,0.00747391880260875,0.001139087036967181,0.0023151753266662254,0.01615478355105249,0.9664533815819109,1244486529,C,SOUTHERN EUROPE,2.7,False
115,Mehmed Kalakula,https://en.wikipedia.org/wiki/Mehmed_Kalakula,Albania,0.006128332064642912,0.009246023850506562,0.0012643050417712963,0.0027448754972948628,0.013758462648351207,0.9668580008974332,1145510350,C,SOUTHERN EUROPE,2.7,False
116,Alfred Karamuço,https://en.wikipedia.org/wiki/Alfred_Karamuço,Albania,0.01370666919401481,0.018578442765598033,0.00248295708865967,0.00436969588501586,0.19416046729810899,0.7667017677686029,1098236555,C,SOUTHERN EUROPE,2.7,False
117,Ibrahim Karbunara,https://en.wikipedia.org/wiki/Ibrahim_Karbunara,Albania,0.2226940696268005,0.36268166381104733,0.006423643393645909,0.053501440864886875,0.3409736754422301,0.013725506861389236,1235824719,C,SOUTHERN EUROPE,2.7,False
118,Ali Këlcyra,https://en.wikipedia.org/wiki/Ali_Këlcyra,Albania,0.05154402505441439,0.1623181187397421,0.0034075889396820804,0.004948373594280697,0.7235222337347181,0.054259659937162634,1227369252,C,SOUTHERN EUROPE,2.7,False
119,Bajram Kelmendi,https://en.wikipedia.org/wiki/Bajram_Kelmendi,Albania,0.02197568859812659,0.056814768909972085,0.0036081789505140382,0.006790607972139503,0.5887533361156598,0.3220574194535879,1237006808,C,SOUTHERN EUROPE,2.7,False
120,Kristo Kirka,https://en.wikipedia.org/wiki/Kristo_Kirka,Albania,0.1850896398291582,0.5152105871787657,0.006000288116552732,0.018215373004794932,0.2687861341220567,0.00669797774867167,1237950375,C,SOUTHERN EUROPE,2.7,False
121,Elez Koçi,https://en.wikipedia.org/wiki/Elez_Koçi,Albania,0.030798589789273228,0.07428752181753208,0.005249888287111873,0.010240458541531048,0.6871757419642462,0.1922477996003055,1174010569,C,SOUTHERN EUROPE,2.7,False
122,Xhelal Koprëncka,https://en.wikipedia.org/wiki/Xhelal_Koprëncka,Albania,0.007937442744833439,0.009854680538903834,0.0014004391056238294,0.002665769610176407,0.025358302371394713,0.9527833656290677,1209148780,C,SOUTHERN EUROPE,2.7,False
123,Kryeziu family,https://en.wikipedia.org/wiki/Kryeziu_family,Albania,0.11837802136671019,0.30603264787929885,0.005861021720608878,0.019150143513479788,0.5219792815330784,0.028598883986823965,1236739222,C,SOUTHERN EUROPE,2.7,False
124,Artur Kuko,https://en.wikipedia.org/wiki/Artur_Kuko,Albania,0.008641882782756679,0.012660449782107074,0.0014610798955765176,0.0030264572396911282,0.03729850435820828,0.9369116259416604,1112281132,C,SOUTHERN EUROPE,2.7,False
125,Xhavid Leskoviku,https://en.wikipedia.org/wiki/Xhavid_Leskoviku,Albania,0.045371793680009126,0.14009366353760264,0.005638171417257865,0.013463137226010143,0.7087808929676688,0.0866523411714516,1180950536,C,SOUTHERN EUROPE,2.7,False
126,Sabit Lulo,https://en.wikipedia.org/wiki/Sabit_Lulo,Albania,0.00698075768110966,0.009959666243706885,0.0012847672644844418,0.003091750074530522,0.02340991177500606,0.9552731469611624,1180950488,C,SOUTHERN EUROPE,2.7,False
127,Gjon Markagjoni,https://en.wikipedia.org/wiki/Gjon_Markagjoni,Albania,0.14584789183281371,0.5212242313390422,0.006533260754840705,0.031163480178835593,0.28760173629362035,0.007629399600847503,1227760361,C,SOUTHERN EUROPE,2.7,False
128,Tefik Mborja,https://en.wikipedia.org/wiki/Tefik_Mborja,Albania,0.12117143459828737,0.2907951285827472,0.005441576848848039,0.009988718076338568,0.5515920406184814,0.021011101275297463,1234673487,C,SOUTHERN EUROPE,2.7,False
129,Hysni Milloshi,https://en.wikipedia.org/wiki/Hysni_Milloshi,Albania,0.04696402477933823,0.1516456358951829,0.005364713144931525,0.009711441775132949,0.6696078978254321,0.11670628657998246,1218412314,C,SOUTHERN EUROPE,2.7,False
130,Musa Qazimi,https://en.wikipedia.org/wiki/Musa_Qazimi,Albania,0.2024093498542212,0.31007680298283025,0.02931031537464681,0.4309493488233852,0.02159224349587742,0.0056619394690391,1235824584,C,SOUTHERN EUROPE,2.7,False
131,Mustafa Ndroqi,https://en.wikipedia.org/wiki/Mustafa_Ndroqi,Albania,0.0226364707169786,0.034284881860564956,0.003263550243853392,0.007650289783592624,0.3825100762800095,0.5496547311150011,1198219291,C,SOUTHERN EUROPE,2.7,False
132,Behxhet Nepravishta,https://en.wikipedia.org/wiki/Behxhet_Nepravishta,Albania,0.011082003654196612,0.01895688700831264,0.002077837291212213,0.0042294289983965325,0.18268794486226592,0.7809658981856161,1180949734,C,SOUTHERN EUROPE,2.7,False
133,Adrian Neritani,https://en.wikipedia.org/wiki/Adrian_Neritani,Albania,0.02646012796068506,0.07945803842766623,0.004745337341053577,0.00848408085006421,0.6432219582597646,0.23763045716076625,1196135017,C,SOUTHERN EUROPE,2.7,False
134,Sali Nivica,https://en.wikipedia.org/wiki/Sali_Nivica,Albania,0.1002604644952475,0.38744671584499724,0.004274270612053666,0.011182909398177118,0.48990269744507403,0.006932942204450513,1240539074,C,SOUTHERN EUROPE,2.7,False
135,Thoma Orologa,https://en.wikipedia.org/wiki/Thoma_Orologa,Albania,0.09551023095906404,0.25326011795979636,0.006738450874967637,0.023614350354650284,0.5623604374664789,0.05851641238504277,1180949774,C,SOUTHERN EUROPE,2.7,False
136,Bedri Pejani,https://en.wikipedia.org/wiki/Bedri_Pejani,Albania,0.15626107418752733,0.4824296133675032,0.012153421737393026,0.27708018242683674,0.0641323526191486,0.0079433556615912,1220757655,C,SOUTHERN EUROPE,2.7,False
137,Kadri Prishtina,https://en.wikipedia.org/wiki/Kadri_Prishtina,Albania,0.09320228212688036,0.2982213961527531,0.005457629518442872,0.010132020576175035,0.56901614348942,0.023970528136328554,1198167947,C,SOUTHERN EUROPE,2.7,False
138,Ymer Prizreni,https://en.wikipedia.org/wiki/Ymer_Prizreni,Albania,0.08113664663198233,0.26231144926727873,0.004107521344803953,0.006874594000458449,0.6264243396302278,0.019145449125248865,1215667416,C,SOUTHERN EUROPE,2.7,False
139,Avni Rustemi,https://en.wikipedia.org/wiki/Avni_Rustemi,Albania,0.029737269470842095,0.07130951439262068,0.004150574694241028,0.006004176296769804,0.7669758131563857,0.12182265198914075,1229276965,C,SOUTHERN EUROPE,2.7,False
140,Chatin Sarachi,https://en.wikipedia.org/wiki/Chatin_Sarachi,Albania,0.3629801774893873,0.48240319978668433,0.011969753293074103,0.02778862875332598,0.10907134556737526,0.005786895110153031,1141930406,C,SOUTHERN EUROPE,2.7,False
141,Nebi Sefa,https://en.wikipedia.org/wiki/Nebi_Sefa,Albania,0.007016140551087992,0.007691834367331567,0.0012128124082468462,0.002187292770953977,0.024648506408900397,0.9572434134934791,1244486537,C,SOUTHERN EUROPE,2.7,False
142,Eduard Shalsi,https://en.wikipedia.org/wiki/Eduard_Shalsi,Albania,0.11632046335877158,0.13894325399116023,0.005393794026996122,0.008643371956656582,0.7031733820170519,0.027525734649363583,1173107489,C,SOUTHERN EUROPE,2.7,False
143,Ylli Vesel Shehu,https://en.wikipedia.org/wiki/Ylli_Vesel_Shehu,Albania,0.006004476698996752,0.010689703592590725,0.0013798921913104137,0.0030294446811981695,0.02940999731859774,0.9494864855173063,1250811470,C,SOUTHERN EUROPE,2.7,False
144,Athanas Shundi,https://en.wikipedia.org/wiki/Athanas_Shundi,Albania,0.19652423736700586,0.3559056284578198,0.009723027056734975,0.0754574897461414,0.3406754209450622,0.021714196427235894,1220369492,C,SOUTHERN EUROPE,2.7,False
145,Xhelal Sveçla,https://en.wikipedia.org/wiki/Xhelal_Sveçla,Albania,0.08402921543342662,0.23768527873843437,0.008328844223863324,0.01664968690928847,0.5730978440917002,0.08020913060328705,1217259369,C,SOUTHERN EUROPE,2.7,False
146,Mehmet Tahsini,https://en.wikipedia.org/wiki/Mehmet_Tahsini,Albania,0.00746550262823053,0.009763787521154779,0.0014780705192434364,0.0031087597094574546,0.023816288705227624,0.9543675909166862,1239924043,C,SOUTHERN EUROPE,2.7,False
147,Ibrahim Temo,https://en.wikipedia.org/wiki/Ibrahim_Temo,Albania,0.11850790940880668,0.05346902848840564,0.16053728330577782,0.6507916228002653,0.012548512968730448,0.004145643028014055,1228151428,FA,SOUTHERN EUROPE,2.7,True
148,Afrim Tole,https://en.wikipedia.org/wiki/Afrim_Tole,Albania,0.024394996585856657,0.057361865121660575,0.00302115476825778,0.006587456936617592,0.14566303880653383,0.7629714877810736,1241836925,C,SOUTHERN EUROPE,2.7,False
149,Syreja Vlora,https://en.wikipedia.org/wiki/Syreja_Vlora,Albania,0.17156480262673057,0.25224774293600605,0.005399976074169423,0.028356512453836996,0.5250185255888896,0.017412440320367352,1186986269,C,SOUTHERN EUROPE,2.7,False
150,Visarion Xhuvani,https://en.wikipedia.org/wiki/Visarion_Xhuvani,Albania,0.37097662401894643,0.43138570390500913,0.0079593227127624,0.13539810425369003,0.04690662610851511,0.00737361900107674,1135323365,C,SOUTHERN EUROPE,2.7,False
151,Visar Ymeri,https://en.wikipedia.org/wiki/Visar_Ymeri,Albania,0.022731857208994732,0.05211256147925188,0.004532583079492574,0.010352745040088396,0.3146386639305514,0.595631589261621,1248230838,C,SOUTHERN EUROPE,2.7,False
152,Visar Ymeri,https://en.wikipedia.org/wiki/Visar_Ymeri,Albania,0.022731857208994732,0.05211256147925188,0.004532583079492574,0.010352745040088396,0.3146386639305514,0.595631589261621,1248230838,C,SOUTHERN EUROPE,2.7,False
153,Visar Ymeri,https://en.wikipedia.org/wiki/Visar_Ymeri,Kosovo,0.022731857208994732,0.05211256147925188,0.004532583079492574,0.010352745040088396,0.3146386639305514,0.595631589261621,1248230838,C,SOUTHERN EUROPE,1.7,False
154,Visar Ymeri,https://en.wikipedia.org/wiki/Visar_Ymeri,Kosovo,0.022731857208994732,0.05211256147925188,0.004532583079492574,0.010352745040088396,0.3146386639305514,0.595631589261621,1248230838,C,SOUTHERN EUROPE,1.7,False
155,Abdyl Ypi,https://en.wikipedia.org/wiki/Abdyl_Ypi,Albania,0.020123896461532245,0.04901899902980657,0.004428960484262562,0.008775934391071884,0.3954164056987528,0.5222358039345738,1220281072,C,SOUTHERN EUROPE,2.7,False
156,Xhezair Zaganjori,https://en.wikipedia.org/wiki/Xhezair_Zaganjori,Albania,0.030887855274611065,0.07468699064733728,0.0035627945486646695,0.00599049634012682,0.8036181621931997,0.08125370099606048,1143896123,C,SOUTHERN EUROPE,2.7,False
157,Menduh Zavalani,https://en.wikipedia.org/wiki/Menduh_Zavalani,Albania,0.04011465559279134,0.016615339519640348,0.5759589078708176,0.35826454683822617,0.006439114689686496,0.002607435488838038,1235824554,FA,SOUTHERN EUROPE,2.7,True
158,Abdelkader Zoukh,https://en.wikipedia.org/wiki/Abdelkader_Zoukh,Algeria,0.21215342599661535,0.29785603413122075,0.008505830602977143,0.05626942487986483,0.3743286468083717,0.05088663758095027,1250270534,C,NORTHERN AFRICA,46.8,False
159,Chaâbane Aït Abderrahim,https://en.wikipedia.org/wiki/Chaâbane_Aït_Abderrahim,Algeria,0.030956011789152416,0.0671504171703238,0.0044504483608584925,0.013154861099613623,0.6443870037166813,0.23990125786337027,1234096174,C,NORTHERN AFRICA,46.8,False
160,Ali Aoun,https://en.wikipedia.org/wiki/Ali_Aoun,Algeria,0.03757425852261729,0.0977741697995731,0.005325409329597103,0.010611806990906544,0.6874666035804236,0.16124775177688241,1214835889,C,NORTHERN AFRICA,46.8,False
161,Basma Azouar,https://en.wikipedia.org/wiki/Basma_Azouar,Algeria,0.014273983272412815,0.027745709930396375,0.002518534437913274,0.0059017558056007275,0.08963024881251057,0.8599297677411663,1192088820,C,NORTHERN AFRICA,46.8,False
162,Mohamed Seghir Babes,https://en.wikipedia.org/wiki/Mohamed_Seghir_Babes,Algeria,0.0064874332176484755,0.008785223491374472,0.001188384832094477,0.0023622905377680336,0.015086587605402324,0.9660900803157123,1226280389,C,NORTHERN AFRICA,46.8,False
163,Noureddine Bahbouh,https://en.wikipedia.org/wiki/Noureddine_Bahbouh,Algeria,0.008085310481719735,0.011766881530815185,0.0015078853640907851,0.0035472433097912576,0.02658065072340339,0.9485120285901797,1099284595,C,NORTHERN AFRICA,46.8,False
164,Lamine Bechichi,https://en.wikipedia.org/wiki/Lamine_Bechichi,Algeria,0.00939669943393006,0.011237324049292669,0.0015163167678160312,0.003056074484079357,0.061347220128052785,0.9134463651368291,1111537825,C,NORTHERN AFRICA,46.8,False
165,Aïssa Bekkai,https://en.wikipedia.org/wiki/Aïssa_Bekkai,Algeria,0.005465254773199479,0.010324143950497204,0.001144624637690911,0.002602150668924601,0.020085520628796476,0.9603783053408914,1219685755,C,NORTHERN AFRICA,46.8,False
166,Abdelhakim Belabed,https://en.wikipedia.org/wiki/Abdelhakim_Belabed,Algeria,0.02476717769608634,0.06161237312933696,0.004694142156302362,0.009447924591541104,0.5296937096272748,0.3697846727994584,1218173615,C,NORTHERN AFRICA,46.8,False
167,Mohamed Tarek Belaribi,https://en.wikipedia.org/wiki/Mohamed_Tarek_Belaribi,Algeria,0.03479681457408784,0.10965983563442346,0.005093515472819561,0.010379936243894853,0.6676926636134562,0.17237723446131806,1241671793,C,NORTHERN AFRICA,46.8,False
168,Kamel Beldjoud,https://en.wikipedia.org/wiki/Kamel_Beldjoud,Algeria,0.03314000842233499,0.06556759902122929,0.004032678125270616,0.010764994990078923,0.4004346472479442,0.486060072193142,1214832676,C,NORTHERN AFRICA,46.8,False
169,Aboubakr Belkaid,https://en.wikipedia.org/wiki/Aboubakr_Belkaid,Algeria,0.04424522562198131,0.1891092262136848,0.005083236429058797,0.009064420240991432,0.517233246092813,0.2352646454014707,1176411375,C,NORTHERN AFRICA,46.8,False
170,Youcef Belmehdi,https://en.wikipedia.org/wiki/Youcef_Belmehdi,Algeria,0.008722296663175085,0.016123097363415453,0.0017758752355673177,0.0041062710401117315,0.06192905712801565,0.9073434025697147,1239235131,C,NORTHERN AFRICA,46.8,False
171,Mohamed Cherif Belmihoub,https://en.wikipedia.org/wiki/Mohamed_Cherif_Belmihoub,Algeria,0.04985996876224307,0.09362246680903599,0.005134828340968114,0.03288216198188846,0.5128064599960047,0.3056941141098597,1226553342,C,NORTHERN AFRICA,46.8,False
172,Mohamed Belouizdad,https://en.wikipedia.org/wiki/Mohamed_Belouizdad,Algeria,0.020951833947319944,0.024142625203232834,0.0033534061498021084,0.005529507443175957,0.5016886420995945,0.44433398515687456,1169278443,C,NORTHERN AFRICA,46.8,False
173,Benaouda Hadj Hacène Bachterzi,https://en.wikipedia.org/wiki/Benaouda_Hadj_Hacène_Bachterzi,Algeria,0.012755294489907499,0.02172261941596153,0.0020653813183538253,0.004466284940177638,0.057765660440604695,0.9012247593949948,1237478919,C,NORTHERN AFRICA,46.8,False
174,Souad Bendjaballah,https://en.wikipedia.org/wiki/Souad_Bendjaballah,Algeria,0.02186001425474717,0.042348711408754354,0.0035245369422511655,0.009329175828600747,0.32998556764393816,0.5929519939217085,1134649751,C,NORTHERN AFRICA,46.8,False
175,Abdelkrim Benmbarek,https://en.wikipedia.org/wiki/Abdelkrim_Benmbarek,Algeria,0.014805427805071028,0.034245270949280905,0.002456476762232432,0.0069766891960942835,0.16299525734645087,0.7785208779408705,1245801726,C,NORTHERN AFRICA,46.8,False
176,Mohamed Bensalam,https://en.wikipedia.org/wiki/Mohamed_Bensalam,Algeria,0.00605628605859818,0.009210685714949192,0.001089668515670937,0.0022362056728314934,0.015162243209206963,0.9662449108287432,1235672021,C,NORTHERN AFRICA,46.8,False
177,Fayçal Bentaleb,https://en.wikipedia.org/wiki/Fayçal_Bentaleb,Algeria,0.010144662937929453,0.018436308879305315,0.0017631211541379416,0.00429341995109052,0.058198705905370275,0.9071637811721663,1217131488,C,NORTHERN AFRICA,46.8,False
178,Ahmed Bidani,https://en.wikipedia.org/wiki/Ahmed_Bidani,Algeria,0.03534411872067252,0.10079469819513917,0.004018826893271546,0.015299114425689384,0.5811182883662032,0.2634249533990244,1212186965,C,NORTHERN AFRICA,46.8,False
179,Kamel Bidari,https://en.wikipedia.org/wiki/Kamel_Bidari,Algeria,0.20583066111061188,0.26110643169140785,0.1672563856042094,0.33603141745619475,0.023433087552519202,0.006342016585056977,1249963763,C,NORTHERN AFRICA,46.8,False
180,Rachid Bladehane,https://en.wikipedia.org/wiki/Rachid_Bladehane,Algeria,0.010839234877509395,0.0248897155575124,0.0019776784136846704,0.005091849280073738,0.07386027599027153,0.8833412458809482,1186319378,C,NORTHERN AFRICA,46.8,False
181,Saïd Boualam,https://en.wikipedia.org/wiki/Saïd_Boualam,Algeria,0.029091376112272485,0.07709811851267293,0.004751687698398597,0.007338677534240775,0.6920211994231148,0.1896989407193004,1240883461,C,NORTHERN AFRICA,46.8,False
182,Rabah Bouaziz,https://en.wikipedia.org/wiki/Rabah_Bouaziz,Algeria,0.017135856588390057,0.037019471768171726,0.003559007540325679,0.00842597184483078,0.4815033578804287,0.45235633437785305,1232492563,C,NORTHERN AFRICA,46.8,False
183,Abdeslam Bouchouareb,https://en.wikipedia.org/wiki/Abdeslam_Bouchouareb,Algeria,0.018525598591818192,0.048203698596150805,0.002421319173510829,0.005404907719939887,0.08467441317948522,0.840770062739095,1203569345,C,NORTHERN AFRICA,46.8,False
184,Ibrahim Boughali,https://en.wikipedia.org/wiki/Ibrahim_Boughali,Algeria,0.02132490546297388,0.0432230927113387,0.004260053242326799,0.00865231569745071,0.41624824746645644,0.5062913854194534,1230623499,C,NORTHERN AFRICA,46.8,False
185,Yahia Boukhari,https://en.wikipedia.org/wiki/Yahia_Boukhari,Algeria,0.005191650354470507,0.008894057746441923,0.0010975806593214444,0.0025374745060328906,0.015961272331159827,0.9663179644025734,1186319308,C,NORTHERN AFRICA,46.8,False
186,Mohamed Bouslimani,https://en.wikipedia.org/wiki/Mohamed_Bouslimani,Algeria,0.01800154996228384,0.03437500791958315,0.0030916215149796988,0.007107732624712255,0.12526599832382015,0.8121580896546209,1224118485,C,NORTHERN AFRICA,46.8,False
187,Foued Chehat,https://en.wikipedia.org/wiki/Foued_Chehat,Algeria,0.005920730066753133,0.01129563690765197,0.001245599935241076,0.0028716891707503953,0.0219421627892016,0.9567241811304019,1242037866,C,NORTHERN AFRICA,46.8,False
188,Hamza Al Sid Cheikh,https://en.wikipedia.org/wiki/Hamza_Al_Sid_Cheikh,Algeria,0.005836806617388855,0.010184999841889539,0.0011654744343476268,0.0028316263144925902,0.01843126221455108,0.9615498305773305,1248318178,C,NORTHERN AFRICA,46.8,False
189,Hocine Cherhabil,https://en.wikipedia.org/wiki/Hocine_Cherhabil,Algeria,0.009031518021587788,0.01637051004572426,0.0018573457420319054,0.004263546740996921,0.08300129759145619,0.885475781858203,1242619010,C,NORTHERN AFRICA,46.8,False
